"","State","flu_like_deaths","detrended","detrended_flu_like","median","median_flu_like","Week.Ending.Date","Total.Deaths","data_set","MMWR.Week","centered","centered_flu_like","non_flu_deaths","detrended_non_flu_like","centered_non_flu_like"
"20174","Vermont",NA,133.652360515021,NA,105.87982832618,NA,2017-01-07,135,"2014-2019",1,27.7725321888412,NA,NA,NA,NA
"20175","Vermont",NA,118.643776824034,NA,119.590128755365,0,2017-01-14,120,"2014-2019",2,-0.946351931330483,NA,NA,NA,NA
"20176","Vermont",NA,96.6351931330472,NA,120.755364806867,0,2017-01-21,98,"2014-2019",3,-24.1201716738198,NA,NA,NA,NA
"20177","Vermont",NA,130.62660944206,NA,121.457081545064,0,2017-01-28,132,"2014-2019",4,9.1695278969957,NA,NA,NA,NA
"20178","Vermont",NA,121.618025751073,NA,119.171673819742,NA,2017-02-04,123,"2014-2019",5,2.44635193133047,NA,NA,NA,NA
"20179","Vermont",NA,121.609442060086,NA,115.332618025751,NA,2017-02-11,123,"2014-2019",6,6.27682403433477,NA,NA,NA,NA
"20180","Vermont",NA,110.600858369099,NA,118.828326180258,NA,2017-02-18,112,"2014-2019",7,-8.2274678111588,NA,NA,NA,NA
"20181","Vermont",NA,117.592274678112,NA,116.315450643777,10,2017-02-25,119,"2014-2019",8,1.27682403433477,NA,NA,NA,NA
"20182","Vermont",NA,88.5836909871245,NA,107.360515021459,0,2017-03-04,90,"2014-2019",9,-18.7768240343348,NA,NA,NA,NA
"20183","Vermont",NA,129.575107296137,NA,125.521459227468,0,2017-03-11,131,"2014-2019",10,4.05364806866953,NA,NA,NA,NA
"20184","Vermont",NA,103.56652360515,NA,119.56652360515,NA,2017-03-18,105,"2014-2019",11,-16,NA,NA,NA,NA
"20185","Vermont",NA,129.557939914163,NA,115.057939914163,NA,2017-03-25,131,"2014-2019",12,14.5,NA,NA,NA,NA
"20186","Vermont",NA,136.549356223176,NA,114.718884120172,0,2017-04-01,138,"2014-2019",13,21.8304721030043,NA,NA,NA,NA
"20187","Vermont",0,96.5407725321888,0,107.210300429185,0,2017-04-08,98,"2014-2019",14,-10.6695278969957,0,98,96.5407725321888,-10.6695278969957
"20188","Vermont",NA,126.532188841202,NA,117.255364806867,NA,2017-04-15,128,"2014-2019",15,9.27682403433475,NA,NA,NA,NA
"20189","Vermont",0,118.523605150215,0,105.19313304721,0,2017-04-22,120,"2014-2019",16,13.3304721030043,0,120,118.523605150215,13.3304721030043
"20190","Vermont",NA,112.515021459227,NA,112.188841201717,0,2017-04-29,114,"2014-2019",17,0.326180257510728,NA,NA,NA,NA
"20191","Vermont",NA,104.50643776824,NA,100.783261802575,0,2017-05-06,106,"2014-2019",18,3.72317596566523,NA,NA,NA,NA
"20192","Vermont",NA,105.497854077253,NA,105.171673819742,0,2017-05-13,107,"2014-2019",19,0.326180257510728,NA,NA,NA,NA
"20193","Vermont",0,103.489270386266,0,102.212446351931,0,2017-05-20,105,"2014-2019",20,1.27682403433477,0,105,103.489270386266,1.27682403433477
"20194","Vermont",NA,108.480686695279,NA,104.757510729614,0,2017-05-27,110,"2014-2019",21,3.72317596566523,NA,NA,NA,NA
"20195","Vermont",NA,86.4721030042919,NA,100.592274678112,0,2017-06-03,88,"2014-2019",22,-14.1201716738197,NA,NA,NA,NA
"20196","Vermont",NA,116.463519313305,NA,108.6330472103,0,2017-06-10,118,"2014-2019",23,7.8304721030043,NA,NA,NA,NA
"20197","Vermont",NA,111.454935622318,NA,106.731759656652,NA,2017-06-17,113,"2014-2019",24,4.72317596566523,NA,NA,NA,NA
"20198","Vermont",NA,97.4463519313305,NA,96.7231759656652,0,2017-06-24,99,"2014-2019",25,0.723175965665249,NA,NA,NA,NA
"20199","Vermont",0,77.4377682403434,0,91.6072961373391,0,2017-07-01,79,"2014-2019",26,-14.1695278969957,0,79,77.4377682403434,-14.1695278969957
"20200","Vermont",NA,125.429184549356,NA,108.429184549356,0,2017-07-08,127,"2014-2019",27,17,NA,NA,NA,NA
"20201","Vermont",0,100.420600858369,0,101.8669527897,0,2017-07-15,102,"2014-2019",28,-1.44635193133048,0,102,100.420600858369,-1.44635193133048
"20202","Vermont",NA,90.412017167382,NA,97.412017167382,0,2017-07-22,92,"2014-2019",29,-7,NA,NA,NA,NA
"20203","Vermont",NA,92.4034334763949,NA,97.9034334763949,0,2017-07-29,94,"2014-2019",30,-5.5,NA,NA,NA,NA
"20204","Vermont",NA,114.394849785408,NA,106.671673819742,0,2017-08-05,116,"2014-2019",31,7.72317596566523,NA,NA,NA,NA
"20205","Vermont",NA,102.386266094421,NA,102.886266094421,0,2017-08-12,104,"2014-2019",32,-0.5,NA,NA,NA,NA
"20206","Vermont",NA,112.377682403433,NA,99.9978540772532,0,2017-08-19,114,"2014-2019",33,12.3798283261803,NA,NA,NA,NA
"20207","Vermont",NA,82.3690987124464,NA,98.8690987124464,0,2017-08-26,84,"2014-2019",34,-16.5,NA,NA,NA,NA
"20208","Vermont",NA,101.360515021459,NA,101.583690987124,0,2017-09-02,103,"2014-2019",35,-0.223175965665234,NA,NA,NA,NA
"20209","Vermont",NA,87.3519313304721,NA,88.7489270386266,0,2017-09-09,89,"2014-2019",36,-1.39699570815451,NA,NA,NA,NA
"20210","Vermont",NA,102.343347639485,NA,99.7403433476395,0,2017-09-16,104,"2014-2019",37,2.60300429184551,NA,NA,NA,NA
"20211","Vermont",0,108.334763948498,0,98.2854077253219,0,2017-09-23,110,"2014-2019",38,10.049356223176,0,110,108.334763948498,10.049356223176
"20212","Vermont",0,93.3261802575107,0,101.049356223176,0,2017-09-30,95,"2014-2019",39,-7.72317596566523,0,95,93.3261802575107,-7.72317596566523
"20213","Vermont",NA,106.317596566524,NA,107.540772532189,0,2017-10-07,108,"2014-2019",40,-1.22317596566523,NA,NA,NA,NA
"20214","Vermont",NA,98.3090128755365,NA,110.532188841202,0,2017-10-14,100,"2014-2019",41,-12.2231759656652,NA,NA,NA,NA
"20215","Vermont",0,104.300429184549,0,108.527896995708,0,2017-10-21,106,"2014-2019",42,-4.2274678111588,0,106,104.300429184549,-4.2274678111588
"20216","Vermont",NA,106.291845493562,NA,108.568669527897,0,2017-10-28,108,"2014-2019",43,-2.27682403433477,NA,NA,NA,NA
"20217","Vermont",0,111.283261802575,0,108.336909871245,0,2017-11-04,113,"2014-2019",44,2.94635193133047,0,113,111.283261802575,2.94635193133047
"20218","Vermont",NA,110.274678111588,NA,115.497854077253,0,2017-11-11,112,"2014-2019",45,-5.22317596566523,NA,NA,NA,NA
"20219","Vermont",0,121.266094420601,0,112.989270386266,0,2017-11-18,123,"2014-2019",46,8.27682403433477,0,123,121.266094420601,8.27682403433477
"20220","Vermont",NA,105.257510729614,NA,106.431330472103,0,2017-11-25,107,"2014-2019",47,-1.17381974248927,NA,NA,NA,NA
"20221","Vermont",NA,111.248927038627,NA,109.248927038627,0,2017-12-02,113,"2014-2019",48,2,NA,NA,NA,NA
"20222","Vermont",0,112.240343347639,0,109.914163090129,0,2017-12-09,114,"2014-2019",49,2.32618025751073,0,114,112.240343347639,2.32618025751073
"20223","Vermont",NA,106.231759656652,NA,108.459227467811,0,2017-12-16,108,"2014-2019",50,-2.22746781115879,NA,NA,NA,NA
"20224","Vermont",NA,116.223175965665,NA,115,0,2017-12-23,118,"2014-2019",51,1.22317596566525,NA,NA,NA,NA
"20225","Vermont",0,140.214592274678,0,116.437768240343,0,2017-12-30,142,"2014-2019",52,23.7768240343348,0,142,140.214592274678,23.7768240343348
"20226","Vermont",NA,128.206008583691,NA,105.87982832618,NA,2018-01-06,130,"2014-2019",1,22.3261802575107,NA,NA,NA,NA
"20227","Vermont",NA,140.197424892704,NA,119.590128755365,0,2018-01-13,142,"2014-2019",2,20.6072961373391,NA,NA,NA,NA
"20228","Vermont",NA,127.188841201717,NA,120.755364806867,0,2018-01-20,129,"2014-2019",3,6.43347639484978,NA,NA,NA,NA
"20229","Vermont",NA,130.18025751073,NA,121.457081545064,0,2018-01-27,132,"2014-2019",4,8.72317596566523,NA,NA,NA,NA
"20230","Vermont",NA,107.171673819742,NA,119.171673819742,NA,2018-02-03,109,"2014-2019",5,-12,NA,NA,NA,NA
"20231","Vermont",NA,139.163090128755,NA,115.332618025751,NA,2018-02-10,141,"2014-2019",6,23.8304721030043,NA,NA,NA,NA
"20232","Vermont",NA,115.154506437768,NA,118.828326180258,NA,2018-02-17,117,"2014-2019",7,-3.67381974248927,NA,NA,NA,NA
"20233","Vermont",NA,109.145922746781,NA,116.315450643777,10,2018-02-24,111,"2014-2019",8,-7.1695278969957,NA,NA,NA,NA
"20234","Vermont",NA,120.137339055794,NA,107.360515021459,0,2018-03-03,122,"2014-2019",9,12.7768240343348,NA,NA,NA,NA
"20235","Vermont",NA,132.128755364807,NA,125.521459227468,0,2018-03-10,134,"2014-2019",10,6.60729613733906,NA,NA,NA,NA
"20236","Vermont",NA,112.12017167382,NA,119.56652360515,NA,2018-03-17,114,"2014-2019",11,-7.44635193133047,NA,NA,NA,NA
"20237","Vermont",NA,126.111587982833,NA,115.057939914163,NA,2018-03-24,128,"2014-2019",12,11.0536480686695,NA,NA,NA,NA
"20238","Vermont",NA,86.1030042918455,NA,114.718884120172,0,2018-03-31,88,"2014-2019",13,-28.6158798283262,NA,NA,NA,NA
"20239","Vermont",NA,90.0944206008584,NA,107.210300429185,0,2018-04-07,92,"2014-2019",14,-17.1158798283262,NA,NA,NA,NA
"20240","Vermont",NA,127.085836909871,NA,117.255364806867,NA,2018-04-14,129,"2014-2019",15,9.83047210300428,NA,NA,NA,NA
"20241","Vermont",0,120.077253218884,0,105.19313304721,0,2018-04-21,122,"2014-2019",16,14.8841201716738,0,122,120.077253218884,14.8841201716738
"20242","Vermont",0,100.068669527897,0,112.188841201717,0,2018-04-28,102,"2014-2019",17,-12.1201716738197,0,102,100.068669527897,-12.1201716738197
"20243","Vermont",NA,106.06008583691,NA,100.783261802575,0,2018-05-05,108,"2014-2019",18,5.27682403433477,NA,NA,NA,NA
"20244","Vermont",NA,86.0515021459228,NA,105.171673819742,0,2018-05-12,88,"2014-2019",19,-19.1201716738197,NA,NA,NA,NA
"20245","Vermont",NA,93.0429184549356,NA,102.212446351931,0,2018-05-19,95,"2014-2019",20,-9.1695278969957,NA,NA,NA,NA
"20246","Vermont",NA,100.034334763949,NA,104.757510729614,0,2018-05-26,102,"2014-2019",21,-4.72317596566523,NA,NA,NA,NA
"20247","Vermont",0,95.0257510729614,0,100.592274678112,0,2018-06-02,97,"2014-2019",22,-5.56652360515019,0,97,95.0257510729614,-5.56652360515019
"20248","Vermont",0,98.0171673819743,0,108.6330472103,0,2018-06-09,100,"2014-2019",23,-10.6158798283262,0,100,98.0171673819743,-10.6158798283262
"20249","Vermont",NA,124.008583690987,NA,106.731759656652,NA,2018-06-16,126,"2014-2019",24,17.2768240343348,NA,NA,NA,NA
"20250","Vermont",0,96,0,96.7231759656652,0,2018-06-23,98,"2014-2019",25,-0.723175965665234,0,98,96,-0.723175965665234
"20251","Vermont",0,103.991416309013,0,91.6072961373391,0,2018-06-30,106,"2014-2019",26,12.3841201716738,0,106,103.991416309013,12.3841201716738
"20252","Vermont",0,94.9828326180258,0,108.429184549356,0,2018-07-07,97,"2014-2019",27,-13.4463519313305,0,97,94.9828326180258,-13.4463519313305
"20253","Vermont",NA,111.974248927039,NA,101.8669527897,0,2018-07-14,114,"2014-2019",28,10.107296137339,NA,NA,NA,NA
"20254","Vermont",0,104.965665236052,0,97.412017167382,0,2018-07-21,107,"2014-2019",29,7.55364806866953,0,107,104.965665236052,7.55364806866953
"20255","Vermont",0,95.9570815450644,0,97.9034334763949,0,2018-07-28,98,"2014-2019",30,-1.94635193133047,0,98,95.9570815450644,-1.94635193133047
"20256","Vermont",0,99.9484978540773,0,106.671673819742,0,2018-08-04,102,"2014-2019",31,-6.72317596566523,0,102,99.9484978540773,-6.72317596566523
"20257","Vermont",NA,89.9399141630901,NA,102.886266094421,0,2018-08-11,92,"2014-2019",32,-12.9463519313305,NA,NA,NA,NA
"20258","Vermont",NA,108.931330472103,NA,99.9978540772532,0,2018-08-18,111,"2014-2019",33,8.93347639484981,NA,NA,NA,NA
"20259","Vermont",NA,97.9227467811159,NA,98.8690987124464,0,2018-08-25,100,"2014-2019",34,-0.946351931330469,NA,NA,NA,NA
"20260","Vermont",NA,105.914163090129,NA,101.583690987124,0,2018-09-01,108,"2014-2019",35,4.3304721030043,NA,NA,NA,NA
"20261","Vermont",NA,110.905579399142,NA,88.7489270386266,0,2018-09-08,113,"2014-2019",36,22.156652360515,NA,NA,NA,NA
"20262","Vermont",0,107.896995708155,0,99.7403433476395,0,2018-09-15,110,"2014-2019",37,8.15665236051504,0,110,107.896995708155,8.15665236051504
"20263","Vermont",0,93.8884120171674,0,98.2854077253219,0,2018-09-22,96,"2014-2019",38,-4.39699570815451,0,96,93.8884120171674,-4.39699570815451
"20264","Vermont",0,98.8798283261803,0,101.049356223176,0,2018-09-29,101,"2014-2019",39,-2.16952789699572,0,101,98.8798283261803,-2.16952789699572
"20265","Vermont",NA,104.871244635193,NA,107.540772532189,0,2018-10-06,107,"2014-2019",40,-2.6695278969957,NA,NA,NA,NA
"20266","Vermont",0,112.862660944206,0,110.532188841202,0,2018-10-13,115,"2014-2019",41,2.33047210300428,0,115,112.862660944206,2.33047210300428
"20267","Vermont",NA,127.854077253219,NA,108.527896995708,0,2018-10-20,130,"2014-2019",42,19.3261802575107,NA,NA,NA,NA
"20268","Vermont",0,119.845493562232,0,108.568669527897,0,2018-10-27,122,"2014-2019",43,11.2768240343348,0,122,119.845493562232,11.2768240343348
"20269","Vermont",0,121.836909871245,0,108.336909871245,0,2018-11-03,124,"2014-2019",44,13.5,0,124,121.836909871245,13.5
"20270","Vermont",0,115.828326180258,0,115.497854077253,0,2018-11-10,118,"2014-2019",45,0.330472103004297,0,118,115.828326180258,0.330472103004297
"20271","Vermont",NA,118.81974248927,NA,112.989270386266,0,2018-11-17,121,"2014-2019",46,5.8304721030043,NA,NA,NA,NA
"20272","Vermont",0,88.8111587982833,0,106.431330472103,0,2018-11-24,91,"2014-2019",47,-17.6201716738197,0,91,88.8111587982833,-17.6201716738197
"20273","Vermont",0,96.8025751072961,0,109.248927038627,0,2018-12-01,99,"2014-2019",48,-12.4463519313305,0,99,96.8025751072961,-12.4463519313305
"20274","Vermont",0,100.793991416309,0,109.914163090129,0,2018-12-08,103,"2014-2019",49,-9.12017167381974,0,103,100.793991416309,-9.12017167381974
"20275","Vermont",0,82.7854077253219,0,108.459227467811,0,2018-12-15,85,"2014-2019",50,-25.6738197424893,0,85,82.7854077253219,-25.6738197424893
"20276","Vermont",0,113.776824034335,0,115,0,2018-12-22,116,"2014-2019",51,-1.22317596566523,0,116,113.776824034335,-1.22317596566523
"20277","Vermont",0,121.768240343348,0,116.437768240343,0,2018-12-29,124,"2014-2019",52,5.33047210300428,0,124,121.768240343348,5.33047210300428
"20278","Vermont",NA,108.759656652361,NA,105.87982832618,NA,2019-01-05,111,"2014-2019",1,2.87982832618026,NA,NA,NA,NA
"20279","Vermont",0,109.751072961373,0,119.590128755365,0,2019-01-12,112,"2014-2019",2,-9.83905579399142,0,112,109.751072961373,-9.83905579399142
"20280","Vermont",NA,108.742489270386,NA,120.755364806867,0,2019-01-19,111,"2014-2019",3,-12.0128755364807,NA,NA,NA,NA
"20281","Vermont",NA,112.733905579399,NA,121.457081545064,0,2019-01-26,115,"2014-2019",4,-8.72317596566525,NA,NA,NA,NA
"20282","Vermont",NA,116.725321888412,NA,119.171673819742,NA,2019-02-02,119,"2014-2019",5,-2.44635193133047,NA,NA,NA,NA
"20283","Vermont",NA,101.716738197425,NA,115.332618025751,NA,2019-02-09,104,"2014-2019",6,-13.6158798283262,NA,NA,NA,NA
"20284","Vermont",NA,117.708154506438,NA,118.828326180258,NA,2019-02-16,120,"2014-2019",7,-1.12017167381974,NA,NA,NA,NA
"20285","Vermont",NA,120.699570815451,NA,116.315450643777,10,2019-02-23,123,"2014-2019",8,4.38412017167383,NA,NA,NA,NA
"20286","Vermont",NA,107.690987124464,NA,107.360515021459,0,2019-03-02,110,"2014-2019",9,0.330472103004297,NA,NA,NA,NA
"20287","Vermont",NA,119.682403433476,NA,125.521459227468,0,2019-03-09,122,"2014-2019",10,-5.83905579399139,NA,NA,NA,NA
"20288","Vermont",NA,115.673819742489,NA,119.56652360515,NA,2019-03-16,118,"2014-2019",11,-3.89270386266095,NA,NA,NA,NA
"20289","Vermont",NA,103.665236051502,NA,115.057939914163,NA,2019-03-23,106,"2014-2019",12,-11.392703862661,NA,NA,NA,NA
"20290","Vermont",0,121.656652360515,0,114.718884120172,0,2019-03-30,124,"2014-2019",13,6.93776824034335,0,124,121.656652360515,6.93776824034335
"20291","Vermont",NA,125.648068669528,NA,107.210300429185,0,2019-04-06,128,"2014-2019",14,18.4377682403433,NA,NA,NA,NA
"20292","Vermont",NA,106.639484978541,NA,117.255364806867,NA,2019-04-13,109,"2014-2019",15,-10.6158798283262,NA,NA,NA,NA
"20293","Vermont",NA,97.6309012875537,NA,105.19313304721,0,2019-04-20,100,"2014-2019",16,-7.56223175965664,NA,NA,NA,NA
"20294","Vermont",NA,130.622317596567,NA,112.188841201717,0,2019-04-27,133,"2014-2019",17,18.4334763948498,NA,NA,NA,NA
"20295","Vermont",NA,98.6137339055794,NA,100.783261802575,0,2019-05-04,101,"2014-2019",18,-2.1695278969957,NA,NA,NA,NA
"20296","Vermont",NA,86.6051502145923,NA,105.171673819742,0,2019-05-11,89,"2014-2019",19,-18.5665236051502,NA,NA,NA,NA
"20297","Vermont",0,92.5965665236052,0,102.212446351931,0,2019-05-18,95,"2014-2019",20,-9.61587982832617,0,95,92.5965665236052,-9.61587982832617
"20298","Vermont",0,107.587982832618,0,104.757510729614,0,2019-05-25,110,"2014-2019",21,2.8304721030043,0,110,107.587982832618,2.8304721030043
"20299","Vermont",NA,109.579399141631,NA,100.592274678112,0,2019-06-01,112,"2014-2019",22,8.98712446351934,NA,NA,NA,NA
"20300","Vermont",NA,95.5708154506438,NA,108.6330472103,0,2019-06-08,98,"2014-2019",23,-13.0622317596567,NA,NA,NA,NA
"20301","Vermont",NA,106.562231759657,NA,106.731759656652,NA,2019-06-15,109,"2014-2019",24,-0.169527896995717,NA,NA,NA,NA
"20302","Vermont",0,112.55364806867,0,96.7231759656652,0,2019-06-22,115,"2014-2019",25,15.8304721030043,0,115,112.55364806867,15.8304721030043
"20303","Vermont",0,109.545064377682,0,91.6072961373391,0,2019-06-29,112,"2014-2019",26,17.9377682403433,0,112,109.545064377682,17.9377682403433
"20304","Vermont",NA,107.536480686695,NA,108.429184549356,0,2019-07-06,110,"2014-2019",27,-0.892703862660937,NA,NA,NA,NA
"20305","Vermont",0,67.5278969957082,0,101.8669527897,0,2019-07-13,70,"2014-2019",28,-34.3390557939914,0,70,67.5278969957082,-34.3390557939914
"20306","Vermont",0,98.519313304721,0,97.412017167382,0,2019-07-20,101,"2014-2019",29,1.10729613733906,0,101,98.519313304721,1.10729613733906
"20307","Vermont",0,104.510729613734,0,97.9034334763949,0,2019-07-27,107,"2014-2019",30,6.60729613733906,0,107,104.510729613734,6.60729613733906
"20308","Vermont",0,104.502145922747,0,106.671673819742,0,2019-08-03,107,"2014-2019",31,-2.1695278969957,0,107,104.502145922747,-2.1695278969957
"20309","Vermont",0,102.49356223176,0,102.886266094421,0,2019-08-10,105,"2014-2019",32,-0.392703862660937,0,105,102.49356223176,-0.392703862660937
"20310","Vermont",0,97.4849785407725,0,99.9978540772532,0,2019-08-17,100,"2014-2019",33,-2.51287553648066,0,100,97.4849785407725,-2.51287553648066
"20311","Vermont",0,90.4763948497854,0,98.8690987124464,0,2019-08-24,93,"2014-2019",34,-8.39270386266094,0,93,90.4763948497854,-8.39270386266094
"20312","Vermont",NA,93.4678111587983,NA,101.583690987124,0,2019-08-31,96,"2014-2019",35,-8.11587982832617,NA,NA,NA,NA
"20313","Vermont",0,87.4592274678112,0,88.7489270386266,0,2019-09-07,90,"2014-2019",36,-1.28969957081546,0,90,87.4592274678112,-1.28969957081546
"20314","Vermont",0,88.450643776824,0,99.7403433476395,0,2019-09-14,91,"2014-2019",37,-11.2896995708154,0,91,88.450643776824,-11.2896995708154
"20315","Vermont",0,88.4420600858369,0,98.2854077253219,0,2019-09-21,91,"2014-2019",38,-9.84334763948497,0,91,88.4420600858369,-9.84334763948497
"20316","Vermont",NA,124.43347639485,NA,101.049356223176,0,2019-09-28,127,"2014-2019",39,23.3841201716738,NA,NA,NA,NA
"20317","Vermont",0,98.4248927038627,0,107.540772532189,0,2019-10-05,101,"2014-2019",40,-9.11587982832617,0,101,98.4248927038627,-9.11587982832617
"20318","Vermont",0,101.416309012876,0,110.532188841202,0,2019-10-12,104,"2014-2019",41,-9.11587982832619,0,104,101.416309012876,-9.11587982832619
"20319","Vermont",NA,112.407725321888,NA,108.527896995708,0,2019-10-19,115,"2014-2019",42,3.87982832618026,NA,NA,NA,NA
"20320","Vermont",0,106.399141630901,0,108.568669527897,0,2019-10-26,109,"2014-2019",43,-2.1695278969957,0,109,106.399141630901,-2.1695278969957
"20321","Vermont",0,105.390557939914,0,108.336909871245,0,2019-11-02,108,"2014-2019",44,-2.94635193133047,0,108,105.390557939914,-2.94635193133047
"20322","Vermont",NA,127.381974248927,NA,115.497854077253,0,2019-11-09,130,"2014-2019",45,11.8841201716738,NA,NA,NA,NA
"20323","Vermont",0,104.37339055794,0,112.989270386266,0,2019-11-16,107,"2014-2019",46,-8.61587982832617,0,107,104.37339055794,-8.61587982832617
"20324","Vermont",0,108.364806866953,0,106.431330472103,0,2019-11-23,111,"2014-2019",47,1.93347639484979,0,111,108.364806866953,1.93347639484979
"20325","Vermont",0,110.356223175966,0,109.248927038627,0,2019-11-30,113,"2014-2019",48,1.10729613733906,0,113,110.356223175966,1.10729613733906
"20326","Vermont",0,102.347639484979,0,109.914163090129,0,2019-12-07,105,"2014-2019",49,-7.56652360515022,0,105,102.347639484979,-7.56652360515022
"20327","Vermont",0,108.339055793991,0,108.459227467811,0,2019-12-14,111,"2014-2019",50,-0.12017167381974,0,111,108.339055793991,-0.12017167381974
"20328","Vermont",NA,118.330472103004,NA,115,0,2019-12-21,121,"2014-2019",51,3.3304721030043,NA,NA,NA,NA
"20329","Vermont",NA,109.321888412017,NA,116.437768240343,0,2019-12-28,112,"2014-2019",52,-7.11587982832619,NA,NA,NA,NA
"20330","Vermont",NA,89.3133047210301,NA,105.87982832618,NA,2020-01-04,92,"2020-2021",1,-16.5665236051502,NA,NA,NA,NA
"20331","Vermont",NA,99.3047210300429,NA,119.590128755365,0,2020-01-11,102,"2020-2021",2,-20.2854077253219,NA,NA,NA,NA
"20332","Vermont",NA,122.296137339056,NA,120.755364806867,0,2020-01-18,125,"2020-2021",3,1.54077253218884,NA,NA,NA,NA
"20333","Vermont",NA,116.287553648069,NA,121.457081545064,0,2020-01-25,119,"2020-2021",4,-5.16952789699572,NA,NA,NA,NA
"20334","Vermont",NA,93.2789699570816,NA,119.171673819742,NA,2020-02-01,96,"2020-2021",5,-25.8927038626609,NA,NA,NA,NA
"20335","Vermont",NA,109.270386266094,NA,115.332618025751,NA,2020-02-08,112,"2020-2021",6,-6.06223175965664,NA,NA,NA,NA
"20336","Vermont",NA,123.261802575107,NA,118.828326180258,NA,2020-02-15,126,"2020-2021",7,4.43347639484979,NA,NA,NA,NA
"20337","Vermont",NA,104.25321888412,NA,116.315450643777,10,2020-02-22,107,"2020-2021",8,-12.0622317596566,NA,NA,NA,NA
"20338","Vermont",14,134.244635193133,14,107.360515021459,0,2020-02-29,137,"2020-2021",9,26.8841201716738,14,123,120.244635193133,12.8841201716738
"20339","Vermont",NA,112.236051502146,NA,125.521459227468,0,2020-03-07,115,"2020-2021",10,-13.2854077253219,NA,NA,NA,NA
"20340","Vermont",13,137.227467811159,13,119.56652360515,NA,2020-03-14,140,"2020-2021",11,17.6609442060086,NA,127,124.227467811159,NA
"20341","Vermont",13,132.218884120172,13,115.057939914163,NA,2020-03-21,135,"2020-2021",12,17.1609442060086,NA,122,119.218884120172,NA
"20342","Vermont",21,103.210300429185,21,114.718884120172,0,2020-03-28,106,"2020-2021",13,-11.5085836909871,21,85,82.2103004291846,-32.5085836909871
"20343","Vermont",20,127.201716738197,20,107.210300429185,0,2020-04-04,130,"2020-2021",14,19.9914163090129,20,110,107.201716738197,-0.0085836909871233
"20344","Vermont",12,106.19313304721,12,117.255364806867,NA,2020-04-11,109,"2020-2021",15,-11.0622317596567,NA,97,94.1931330472103,NA
"20345","Vermont",20,126.184549356223,20,105.19313304721,0,2020-04-18,129,"2020-2021",16,20.9914163090129,20,109,106.184549356223,0.991416309012891
"20346","Vermont",17,117.175965665236,17,112.188841201717,0,2020-04-25,120,"2020-2021",17,4.98712446351932,17,103,100.175965665236,-12.0128755364807
"20347","Vermont",NA,106.167381974249,NA,100.783261802575,0,2020-05-02,109,"2020-2021",18,5.38412017167383,NA,NA,NA,NA
"20348","Vermont",NA,109.158798283262,NA,105.171673819742,0,2020-05-09,112,"2020-2021",19,3.98712446351932,NA,NA,NA,NA
"20349","Vermont",NA,100.150214592275,NA,102.212446351931,0,2020-05-16,103,"2020-2021",20,-2.06223175965664,NA,NA,NA,NA
"20350","Vermont",NA,100.141630901288,NA,104.757510729614,0,2020-05-23,103,"2020-2021",21,-4.61587982832617,NA,NA,NA,NA
"20351","Vermont",NA,128.1330472103,NA,100.592274678112,0,2020-05-30,131,"2020-2021",22,27.5407725321889,NA,NA,NA,NA
"20352","Vermont",NA,113.124463519313,NA,108.6330472103,0,2020-06-06,116,"2020-2021",23,4.49141630901288,NA,NA,NA,NA
"20353","Vermont",NA,100.115879828326,NA,106.731759656652,NA,2020-06-13,103,"2020-2021",24,-6.61587982832619,NA,NA,NA,NA
"20354","Vermont",NA,87.1072961373391,NA,96.7231759656652,0,2020-06-20,90,"2020-2021",25,-9.61587982832617,NA,NA,NA,NA
"20355","Vermont",NA,121.098712446352,NA,91.6072961373391,0,2020-06-27,124,"2020-2021",26,29.4914163090129,NA,NA,NA,NA
"20356","Vermont",NA,88.0901287553648,NA,108.429184549356,0,2020-07-04,91,"2020-2021",27,-20.3390557939914,NA,NA,NA,NA
"20357","Vermont",NA,109.081545064378,NA,101.8669527897,0,2020-07-11,112,"2020-2021",28,7.21459227467811,NA,NA,NA,NA
"20358","Vermont",NA,84.0729613733906,NA,97.412017167382,0,2020-07-18,87,"2020-2021",29,-13.3390557939914,NA,NA,NA,NA
"20359","Vermont",NA,112.064377682403,NA,97.9034334763949,0,2020-07-25,115,"2020-2021",30,14.1609442060086,NA,NA,NA,NA
"20360","Vermont",NA,100.055793991416,NA,106.671673819742,0,2020-08-01,103,"2020-2021",31,-6.61587982832617,NA,NA,NA,NA
"20361","Vermont",0,99.0472103004292,0,102.886266094421,0,2020-08-08,102,"2020-2021",32,-3.83905579399141,0,102,99.0472103004292,-3.83905579399141
"20362","Vermont",NA,101.038626609442,NA,99.9978540772532,0,2020-08-15,104,"2020-2021",33,1.04077253218887,NA,NA,NA,NA
"20363","Vermont",NA,114.030042918455,NA,98.8690987124464,0,2020-08-22,117,"2020-2021",34,15.1609442060086,NA,NA,NA,NA
"20364","Vermont",NA,97.0214592274678,NA,101.583690987124,0,2020-08-29,100,"2020-2021",35,-4.56223175965665,NA,NA,NA,NA
"20365","Vermont",NA,110.012875536481,NA,88.7489270386266,0,2020-09-05,113,"2020-2021",36,21.2639484978541,NA,NA,NA,NA
"20366","Vermont",NA,110.004291845494,NA,99.7403433476395,0,2020-09-12,113,"2020-2021",37,10.2639484978541,NA,NA,NA,NA
